genre,actor,avgRate,hitRatio,totalMovies,normalizedRating
crime,Esha Gupta,5.0,0.0,1,0.01
thriller,Esha Gupta,4.555555555555556,0.4444444444444444,5,0.32
war,Esha Gupta,2.0,0.0,1,0.09
horror,Esha Gupta,7.0,1.0,1,0.61
drama,Rinku Ghosh,1.0,0.0,1,0.0
horror,Rinku Ghosh,1.0,0.0,1,0.06
drama,Roop Kumar Rathod,1.0,0.0,1,0.0
horror,Roop Kumar Rathod,1.0,0.0,1,0.06
romance,Nazia Hussain,1.0,0.0,1,0.01
drama,Nazia Hussain,1.0,0.0,1,0.0
romance,Sajid Ali,1.0,0.0,1,0.01
action,Vipin Bakshi,4.0,0.0,1,0.01
comedy,Vipin Bakshi,4.0,0.0,1,0.01
romance,Sidharth Malhotra,4.5,0.0,2,0.02
comedy,Sidharth Malhotra,4.5,0.0,2,0.01
romance,Alia Bhatt,5.625,0.5833333333333333,7,0.39
drama,Alia Bhatt,5.944444444444444,0.8888888888888888,6,0.52
comedy,Alia Bhatt,5.5,0.5,2,0.29
romance,Varun Dhawan,5.166666666666667,0.16666666666666666,5,0.14
drama,Varun Dhawan,6.0,1.0,1,0.55
action,Varun Dhawan,5.0,0.0,1,0.01
comedy,Varun Dhawan,5.166666666666667,0.16666666666666666,4,0.11
horror,Julia Bliss,2.0,0.0,1,0.06
horror,Tabrez Khan,2.0,0.0,1,0.06
romance,June Smith,6.0,1.0,1,0.56
drama,June Smith,6.0,1.0,1,0.55
drama,Mehdi Nebbou,5.0,0.0,1,0.0
comedy,Mehdi Nebbou,5.0,0.0,1,0.01
family,Mehdi Nebbou,5.0,0.0,1,0.09
romance,Priya Anand,5.0,0.0,1,0.01
adventure,Priya Anand,1.0,0.0,1,0.03
drama,Priya Anand,3.6666666666666665,0.0,3,0.01
action,Priya Anand,1.0,0.0,1,0.01
comedy,Priya Anand,5.0,0.0,2,0.01
family,Priya Anand,5.0,0.0,1,0.09
drama,Trimala Adhikari,1.0,0.0,1,0.0
drama,Ashish Kumar,1.0,0.0,1,0.0
comedy,Reetu Jain,1.0,0.0,1,0.01
crime,Reetu Jain,1.0,0.0,1,0.01
comedy,Arbaaz Ali Khan,1.0,0.0,1,0.01
crime,Arbaaz Ali Khan,1.0,0.0,1,0.01
horror,Arbaaz Ali Khan,1.0,0.0,1,0.06
romance,Bidita Bag,1.0,0.0,1,0.01
comedy,Bidita Bag,1.0,0.0,1,0.01
romance,Ronjini Chakraborty,1.0,0.0,1,0.01
comedy,Ronjini Chakraborty,1.0,0.0,1,0.01
romance,Prateek Chakravorty,1.0,0.0,1,0.01
comedy,Prateek Chakravorty,1.0,0.0,1,0.01
action,Nathalia Kaur,1.0,0.0,1,0.01
romance,Huma Qureshi,2.75,0.0,3,0.03
drama,Huma Qureshi,2.0,0.0,1,0.0
comedy,Huma Qureshi,2.0,0.0,2,0.01
thriller,Huma Qureshi,3.0,0.0,1,0.02
horror,Huma Qureshi,3.0,0.0,1,0.06
comedy,Vinod Nagpal,2.0,0.0,1,0.01
comedy,Rajesh Sharma,2.0,0.0,3,0.02
crime,Rajesh Sharma,2.0,0.0,1,0.01
thriller,Rajesh Sharma,2.0,0.0,1,0.02
romance,Pablo Gonzalez,1.0,0.0,1,0.01
drama,Pablo Gonzalez,1.0,0.0,1,0.0
romance,Patrick Haider,1.0,0.0,1,0.01
drama,Patrick Haider,1.0,0.0,1,0.0
romance,Kavin Dave,1.25,0.0,3,0.03
comedy,Kavin Dave,1.0,0.0,1,0.01
horror,Kavin Dave,1.0,0.0,1,0.06
drama,Mohit Baghet,1.0,0.0,1,0.0
drama,Sahaj Bradoria,1.0,0.0,1,0.0
drama,Shalin Gupta,1.0,0.0,1,0.0
drama,Himanshu Bhatt,1.0,0.0,1,0.0
thriller,Himanshu Bhatt,1.0,0.0,1,0.02
drama,Roy Radhika,1.0,0.0,1,0.0
thriller,Roy Radhika,1.0,0.0,1,0.02
drama,Akkash Basnet,1.0,0.0,1,0.0
thriller,Akkash Basnet,1.0,0.0,1,0.02
drama,Rashmi Gautam,1.0,0.0,1,0.0
thriller,Rashmi Gautam,1.0,0.0,1,0.02
drama,Khan Jahangir Khan,1.0,0.0,1,0.0
drama,Navni Parihar,1.0,0.0,1,0.0
drama,Chandan Sanyal,1.0,0.0,1,0.0
comedy,Anand Balraj,1.0,0.0,1,0.01
comedy,Kishore Anand Bhanushali,1.0,0.0,1,0.01
drama,Kanika Batra,1.0,0.0,1,0.0
crime,Kanika Batra,1.0,0.0,1,0.01
thriller,Kanika Batra,1.0,0.0,1,0.02
drama,Rohiet Nair,1.0,0.0,1,0.0
crime,Rohiet Nair,1.0,0.0,1,0.01
thriller,Rohiet Nair,1.0,0.0,1,0.02
drama,Sameer Kevin Roy,1.0,0.0,1,0.0
crime,Sameer Kevin Roy,1.0,0.0,1,0.01
thriller,Sameer Kevin Roy,1.0,0.0,1,0.02
romance,Harish,1.0,0.0,1,0.01
comedy,Harish,1.0,0.0,1,0.01
romance,Pradeep Kharab,2.0,0.0,1,0.01
musical,Pradeep Kharab,2.0,0.0,1,0.02
comedy,Pradeep Kharab,2.0,0.0,1,0.01
action,Narayan Singh Sisodia,1.0,0.0,1,0.01
war,Narayan Singh Sisodia,1.0,0.0,1,0.09
action,Kuldeep Chaturvedi,1.0,0.0,1,0.01
war,Kuldeep Chaturvedi,1.0,0.0,1,0.09
action,Payal Kumawat,1.0,0.0,1,0.01
war,Payal Kumawat,1.0,0.0,1,0.09
action,Naveen Jinger,1.0,0.0,1,0.01
war,Naveen Jinger,1.0,0.0,1,0.09
action,Abishek Anand,1.0,0.0,1,0.01
romance,Swara Bhaskar,6.0,1.0,1,0.56
drama,Swara Bhaskar,3.5,0.5,2,0.28
horror,Swara Bhaskar,1.0,0.0,1,0.06
horror,Reema Debnath,1.0,0.0,1,0.06
thriller,Saurabh Dubey,4.0,0.0,1,0.02
horror,Saurabh Dubey,1.0,0.0,1,0.06
horror,Hritu,1.0,0.0,2,0.11
drama,Malay Chakrabarty,1.0,0.0,1,0.0
drama,Brijendra Kala,1.0,0.0,3,0.01
comedy,Brijendra Kala,1.0,0.0,1,0.01
sci-fi,Brijendra Kala,1.0,0.0,1,0.15
drama,Digvijay Deshmukh,5.0,0.0,1,0.0
sport,Digvijay Deshmukh,5.0,0.0,1,0.15
drama,Malini Awasthi,1.0,0.0,1,0.0
drama,Sandeep Bose,1.0,0.0,1,0.0
drama,Amyra Dastur,1.0,0.0,1,0.0
romance,Sharad Kelkar,5.25,0.25,3,0.17
drama,Sharad Kelkar,5.25,0.25,3,0.15
musical,Sharad Kelkar,6.0,1.0,1,0.57
horror,Sharad Kelkar,5.0,0.0,1,0.06
romance,Barun Sobti,1.0,0.0,1,0.01
comedy,Barun Sobti,1.0,0.0,1,0.01
romance,Kavi Shastri,1.0,0.0,3,0.03
comedy,Kavi Shastri,1.0,0.0,3,0.02
romance,Danny Sura,1.0,0.0,1,0.01
comedy,Danny Sura,1.0,0.0,1,0.01
drama,Prashaant Kumar,1.0,0.0,1,0.0
comedy,Prashaant Kumar,1.0,0.0,1,0.01
sci-fi,Prashaant Kumar,1.0,0.0,1,0.15
romance,Anisa Butt,1.0,0.0,1,0.01
comedy,Anisa Butt,1.0,0.0,1,0.01
romance,Razzak Khan,1.0,0.0,1,0.01
comedy,Razzak Khan,1.0,0.0,1,0.01
romance,Nigaar Khan,1.0,0.0,1,0.01
comedy,Nigaar Khan,1.0,0.0,1,0.01
romance,Manish Nagpal,1.0,0.0,1,0.01
comedy,Manish Nagpal,1.0,0.0,1,0.01
drama,Amala Akkineni,1.0,0.0,1,0.0
romance,Vikrant Massey,2.0,0.0,1,0.01
drama,Vikrant Massey,2.0,0.0,1,0.0
romance,Sidhant Kapur,1.0,0.0,1,0.01
romance,Suzanna Mukherjee,1.0,0.0,1,0.01
horror,Suzanna Mukherjee,1.0,0.0,1,0.06
romance,Nikhil Sabharwal,1.0,0.0,1,0.01
romance,Sunny Leone,5.25,0.25,3,0.17
drama,Sunny Leone,5.0,0.0,1,0.0
comedy,Sunny Leone,1.0,0.0,1,0.01
thriller,Sunny Leone,3.5,0.16666666666666666,5,0.17
horror,Sunny Leone,6.0,1.0,1,0.61
romance,Junayeed Bin Fakhrul,5.0,0.0,1,0.01
drama,Junayeed Bin Fakhrul,5.0,0.0,1,0.0
thriller,Junayeed Bin Fakhrul,5.0,0.0,1,0.02
adventure,Tina Desai,3.0,0.0,1,0.03
thriller,Tina Desai,3.0,0.0,1,0.02
adventure,Dhruv Ganesh,3.0,0.0,1,0.03
thriller,Dhruv Ganesh,3.0,0.0,1,0.02
horror,Habeeb Aidroos,1.0,0.0,1,0.06
horror,Zarine Ali,1.0,0.0,1,0.06
horror,Madhulagna Das,1.0,0.0,1,0.06
horror,Faheem Ul Haq,1.0,0.0,1,0.06
history,Habib Aazmi,1.0,0.0,1,0.15
history,Priya Annatram,1.0,0.0,1,0.15
history,Pravin Baby,1.0,0.0,1,0.15
romance,Mahesh Balraj,1.0,0.0,1,0.01
drama,Mahesh Balraj,2.0,0.0,1,0.0
comedy,Mahesh Balraj,1.0,0.0,1,0.01
crime,Mahesh Balraj,1.0,0.0,1,0.01
family,Mahesh Balraj,2.0,0.0,1,0.09
history,Mahesh Balraj,1.0,0.0,1,0.15
sport,Mahesh Balraj,2.0,0.0,1,0.15
sci-fi,Ashish Patil,1.0,0.0,1,0.15
sci-fi,Amit Purohit,1.0,0.0,1,0.15
adventure,Hemant Pandey,1.0,0.0,1,0.03
comedy,Hemant Pandey,1.0,0.0,1,0.01
mystery,Hemant Pandey,1.0,0.0,1,0.05
horror,Hemant Pandey,1.0,0.0,1,0.06
adventure,Sumeet Sharma,1.0,0.0,1,0.03
mystery,Sumeet Sharma,1.0,0.0,1,0.05
horror,Sumeet Sharma,1.0,0.0,1,0.06
adventure,Aakshi Khari,1.0,0.0,1,0.03
mystery,Aakshi Khari,1.0,0.0,1,0.05
horror,Aakshi Khari,1.0,0.0,1,0.06
drama,Teeshay Shah,2.0,0.0,1,0.0
action,Teeshay Shah,2.0,0.0,1,0.01
thriller,Teeshay Shah,2.0,0.0,1,0.02
comedy,Vickrant Mahajan,1.0,0.0,1,0.01
comedy,Deepak Arora,1.0,0.0,1,0.01
drama,Sanjay Amar,1.0,0.0,1,0.0
drama,Neelima Azim,1.0,0.0,1,0.0
thriller,Neelima Azim,1.0,0.0,1,0.02
drama,Aamir Bashir,1.0,0.0,1,0.0
drama,Prithviraj Sukumaran,2.0,0.0,1,0.0
action,Prithviraj Sukumaran,2.0,0.0,1,0.01
comedy,Prithviraj Sukumaran,1.0,0.0,1,0.01
thriller,Prithviraj Sukumaran,2.0,0.0,1,0.02
comedy,Nirmiti Sawant,1.0,0.0,1,0.01
comedy,Subodh Bhave,1.0,0.0,1,0.01
drama,Shailesh Hejmady,1.0,0.0,1,0.0
comedy,Shailesh Hejmady,1.0,0.0,1,0.01
mystery,Shailesh Hejmady,1.0,0.0,1,0.05
thriller,Shailesh Hejmady,1.0,0.0,1,0.02
comedy,Bikramjeet Kanwarpal,1.0,0.0,1,0.01
comedy,Sumit Kaul,1.0,0.0,1,0.01
drama,Manish Vatsalya,1.0,0.0,1,0.0
drama,Rahul Kumar,1.0,0.0,1,0.0
action,Vineet Sharma,4.0,0.0,1,0.01
crime,Vineet Sharma,4.0,0.0,1,0.01
drama,Subhash Ahuja,1.0,0.0,1,0.0
drama,Syna Anand,1.0,0.0,1,0.0
drama,Raman Atre,1.0,0.0,1,0.0
drama,Rajat Bhalla,1.0,0.0,1,0.0
romance,Arjun Kapoor,3.1666666666666665,0.16666666666666666,4,0.13
drama,Arjun Kapoor,2.9791666666666665,0.0625,10,0.08
action,Arjun Kapoor,4.333333333333333,0.0,4,0.02
comedy,Arjun Kapoor,2.0,0.0,1,0.01
crime,Arjun Kapoor,5.0,0.0,1,0.01
thriller,Arjun Kapoor,2.0,0.0,1,0.02
romance,Anil Rastogi,4.0,0.0,1,0.01
drama,Anil Rastogi,4.0,0.0,1,0.0
action,Anil Rastogi,4.0,0.0,1,0.01
comedy,Sana Govil,1.0,0.0,1,0.01
comedy,Jawahar Jairath,1.0,0.0,1,0.01
comedy,Vishal Kaushik,1.0,0.0,1,0.01
action,Yo Yo Honey Singh,7.0,1.0,1,0.56
thriller,Yo Yo Honey Singh,2.0,0.0,1,0.02
drama,Paoli Dam,1.0,0.0,1,0.0
thriller,Paoli Dam,1.75,0.0,3,0.05
drama,Ettienne Couthino,1.0,0.0,1,0.0
musical,Ettienne Couthino,1.0,0.0,1,0.02
animation,Ettienne Couthino,1.0,0.0,1,0.15
drama,Devansh Doshi,1.0,0.0,1,0.0
musical,Devansh Doshi,1.0,0.0,1,0.02
animation,Devansh Doshi,1.0,0.0,1,0.15
drama,Saptharishi Ghosh,1.0,0.0,1,0.0
musical,Saptharishi Ghosh,1.0,0.0,1,0.02
animation,Saptharishi Ghosh,1.0,0.0,1,0.15
romance,Kislaya Dwivedi,1.0,0.0,1,0.01
crime,Kislaya Dwivedi,1.0,0.0,1,0.01
romance,Ayushmann Khurrana,4.0,0.5,2,0.3
drama,Ayushmann Khurrana,2.0,0.0,1,0.0
comedy,Ayushmann Khurrana,3.833333333333333,0.41666666666666663,5,0.26
romance,Yami Gautam,3.5,0.5,2,0.3
drama,Yami Gautam,1.0,0.0,1,0.0
comedy,Yami Gautam,3.5,0.5,2,0.29
romance,Dolly Ahluwalia,6.0,1.0,1,0.56
comedy,Dolly Ahluwalia,6.0,1.0,1,0.56
crime,Arshad Khan,1.0,0.0,1,0.01
thriller,Arshad Khan,1.0,0.0,1,0.02
crime,Ashish Kotwal,1.0,0.0,1,0.01
thriller,Ashish Kotwal,1.0,0.0,1,0.02
crime,Aditya Om,1.0,0.0,1,0.01
thriller,Aditya Om,1.0,0.0,1,0.02
romance,Mohammed Zeeshan Ayyub,6.0,1.0,1,0.56
drama,Mohammed Zeeshan Ayyub,5.111111111111111,0.4444444444444444,5,0.27
crime,Mohammed Zeeshan Ayyub,5.0,0.0,1,0.01
thriller,Mohammed Zeeshan Ayyub,3.083333333333333,0.0,5,0.08
drama,Viren Basoya,5.0,0.0,1,0.0
crime,Viren Basoya,5.0,0.0,1,0.01
thriller,Viren Basoya,5.0,0.0,1,0.02
music,Prabhudheva,5.0,0.0,1,0.45
western,Prabhudheva,5.0,0.0,1,0.45
music,Lauren Gottlieb,5.0,0.0,1,0.45
western,Lauren Gottlieb,5.0,0.0,1,0.45
adventure,Harish Bhimani,1.0,0.0,1,0.03
action,Harish Bhimani,1.0,0.0,1,0.01
animation,Harish Bhimani,1.0,0.0,1,0.15
adventure,Neetu Chaudhary,1.0,0.0,1,0.03
action,Neetu Chaudhary,1.0,0.0,1,0.01
animation,Neetu Chaudhary,1.0,0.0,1,0.15
drama,Rhea Chakraborty,1.0,0.0,1,0.0
comedy,Rhea Chakraborty,3.0,0.0,1,0.01
comedy,Prabal Panjabi,3.0,0.0,1,0.01
comedy,Neha Bhasin,1.0,0.0,1,0.01
comedy,Rani Agrawal,1.0,0.0,1,0.01
drama,Frank M. Ahearn,1.0,0.0,1,0.0
comedy,Frank M. Ahearn,1.0,0.0,1,0.01
drama,Priya Bhatija,1.0,0.0,1,0.0
comedy,Priya Bhatija,1.0,0.0,1,0.01
thriller,Priya Bhatija,1.0,0.0,1,0.02
drama,Anshul Kataria,1.0,0.0,1,0.0
comedy,Anshul Kataria,1.0,0.0,1,0.01
thriller,Anshul Kataria,1.0,0.0,1,0.02
drama,Paru Uma,1.0,0.0,1,0.0
comedy,Paru Uma,1.0,0.0,1,0.01
thriller,Paru Uma,1.0,0.0,1,0.02
comedy,Pooja Salvi,3.0,0.0,1,0.01
comedy,Gaelyn Mendonca,3.0,0.0,1,0.01
drama,Barkha Bisht,1.0,0.0,1,0.0
mystery,Barkha Bisht,1.0,0.0,1,0.05
drama,Balaji Iyer,1.0,0.0,1,0.0
drama,Raghavendra Kadkol,1.0,0.0,1,0.0
romance,Ashok Banthia,2.0,0.0,2,0.02
comedy,Ashok Banthia,3.0,0.0,1,0.01
thriller,Ashok Banthia,1.0,0.0,2,0.03
romance,Pulkit Samrat,1.0,0.0,1,0.01
drama,Pulkit Samrat,1.0,0.0,1,0.0
comedy,Pulkit Samrat,1.0,0.0,1,0.01
romance,Wamiqa Gabbi,1.0,0.0,2,0.02
drama,Wamiqa Gabbi,1.0,0.0,1,0.0
thriller,Wamiqa Gabbi,1.0,0.0,1,0.02
romance,Nimrat Kaur,4.0,0.0,1,0.01
drama,Nimrat Kaur,4.0,0.0,1,0.0
romance,Shona Chabra,1.0,0.0,1,0.01
musical,Shona Chabra,1.0,0.0,1,0.02
thriller,Shona Chabra,1.0,0.0,1,0.02
romance,Raja Hasan,1.0,0.0,1,0.01
musical,Raja Hasan,1.0,0.0,1,0.02
thriller,Raja Hasan,1.0,0.0,1,0.02
romance,Akash Hora,1.0,0.0,1,0.01
musical,Akash Hora,1.0,0.0,1,0.02
thriller,Akash Hora,1.0,0.0,1,0.02
romance,Mann Hora,1.0,0.0,1,0.01
musical,Mann Hora,1.0,0.0,1,0.02
thriller,Mann Hora,1.0,0.0,1,0.02
drama,Rahul Bairagi,1.0,0.0,1,0.0
drama,Dhanshree Jain,1.0,0.0,1,0.0
drama,Art Malik,7.0,1.0,1,0.55
biography,Art Malik,7.0,1.0,1,0.78
history,Art Malik,7.0,1.0,1,0.7
romance,Nidhi Subbaiah,1.0,0.0,1,0.01
action,Ram Charan,1.0,0.0,1,0.01
romance,Shruti K. Haasan,2.0,0.0,1,0.01
comedy,Shruti K. Haasan,2.0,0.0,1,0.01
family,Shruti K. Haasan,2.0,0.0,1,0.09
romance,Girish Taurani,2.0,0.0,1,0.01
comedy,Girish Taurani,2.0,0.0,1,0.01
family,Girish Taurani,2.0,0.0,1,0.09
romance,Randhir Kapoor,2.0,0.0,1,0.01
drama,Randhir Kapoor,1.0,0.0,1,0.0
comedy,Randhir Kapoor,2.0,0.0,1,0.01
family,Randhir Kapoor,2.0,0.0,1,0.09
drama,Vinay Virmani,1.0,0.0,1,0.0
action,Vinay Virmani,1.0,0.0,1,0.01
crime,Vinay Virmani,1.0,0.0,1,0.01
romance,Dhanush,6.0,1.0,1,0.56
drama,Dhanush,6.0,1.0,1,0.55
drama,Rajiv Gupta,3.0,0.0,1,0.0
action,Rajiv Gupta,3.0,0.0,1,0.01
crime,Rajiv Gupta,3.0,0.0,1,0.01
drama,Sagar Bhangade,1.0,0.0,1,0.0
drama,Vipul Bhatt,1.0,0.0,1,0.0
drama,Manmeet Dhanjal,1.0,0.0,1,0.0
mystery,Kiran Bhatia,1.0,0.0,1,0.05
thriller,Kiran Bhatia,1.0,0.0,1,0.02
horror,Kiran Bhatia,1.0,0.0,1,0.06
mystery,Yaman Chatwal,1.0,0.0,1,0.05
thriller,Yaman Chatwal,1.0,0.0,1,0.02
horror,Yaman Chatwal,1.0,0.0,1,0.06
mystery,Chirag Jain,1.0,0.0,1,0.05
thriller,Chirag Jain,1.0,0.0,1,0.02
horror,Chirag Jain,1.0,0.0,1,0.06
drama,Harish Chabbra,1.0,0.0,1,0.0
family,Harish Chabbra,1.0,0.0,1,0.09
mystery,Harish Chabbra,1.0,0.0,1,0.05
drama,Tannishtha Chatterjee,1.0,0.0,1,0.0
family,Tannishtha Chatterjee,1.0,0.0,1,0.09
mystery,Tannishtha Chatterjee,1.0,0.0,1,0.05
drama,Asha Bhosle,1.0,0.0,1,0.0
family,Asha Bhosle,1.0,0.0,1,0.09
drama,Kshitee Jog,1.0,0.0,1,0.0
family,Kshitee Jog,1.0,0.0,1,0.09
drama,Shivani Joshi,1.0,0.0,1,0.0
family,Shivani Joshi,1.0,0.0,1,0.09
romance,Arfi Lamba,1.0,0.0,1,0.01
mystery,Arfi Lamba,1.0,0.0,1,0.05
thriller,Arfi Lamba,1.0,0.0,1,0.02
romance,Kumar Mayank,1.0,0.0,1,0.01
mystery,Kumar Mayank,1.0,0.0,1,0.05
thriller,Kumar Mayank,1.0,0.0,1,0.02
romance,Sonia Bindra,1.0,0.0,1,0.01
mystery,Sonia Bindra,1.0,0.0,1,0.05
thriller,Sonia Bindra,1.0,0.0,1,0.02
drama,Paru Gambhir,1.0,0.0,1,0.0
short,Paru Gambhir,1.0,0.0,1,0.45
adventure,Yuddvir Bakolia,1.0,0.0,1,0.03
action,Yuddvir Bakolia,1.0,0.0,1,0.01
animation,Yuddvir Bakolia,1.0,0.0,1,0.15
romance,Shilpa Anand,1.0,0.0,1,0.01
romance,Karan Mehra,1.0,0.0,1,0.01
romance,Tripta Parashar,1.0,0.0,1,0.01
thriller,Himani Chauhan,2.0,0.0,1,0.02
horror,Himani Chauhan,2.0,0.0,1,0.06
sci-fi,Himani Chauhan,2.0,0.0,1,0.15
thriller,Devraj Das,2.0,0.0,1,0.02
horror,Devraj Das,2.0,0.0,1,0.06
sci-fi,Devraj Das,2.0,0.0,1,0.15
drama,Ramnita Chaudhry,1.0,0.0,1,0.0
drama,Preeti Chauhan,1.0,0.0,1,0.0
horror,Nitin Jadhav,2.0,0.0,1,0.06
horror,Madhu Shalini,2.0,0.0,1,0.06
romance,Akash Chopra,1.0,0.0,1,0.01
comedy,Akash Chopra,1.0,0.0,1,0.01
romance,Gautam Mehra,1.0,0.0,1,0.01
romance,Sunny Singh Nijjar,1.0,0.0,1,0.01
romance,Simer Motiani,1.0,0.0,1,0.01
drama,Simer Motiani,1.0,0.0,1,0.0
sport,Simer Motiani,1.0,0.0,1,0.15
romance,Bajrangbali Singh,1.0,0.0,1,0.01
drama,Bajrangbali Singh,1.0,0.0,1,0.0
sport,Bajrangbali Singh,1.0,0.0,1,0.15
romance,Navdip Singh,1.0,0.0,1,0.01
drama,Navdip Singh,1.0,0.0,1,0.0
sport,Navdip Singh,1.0,0.0,1,0.15
drama,Urvashi Rautela,2.0,0.0,1,0.0
action,Urvashi Rautela,2.0,0.0,1,0.01
romance,Paras Arora,1.0,0.0,1,0.01
drama,Paras Arora,1.0,0.0,1,0.0
romance,Suresh Menon,7.0,1.0,1,0.56
drama,Suresh Menon,7.0,1.0,1,0.55
comedy,Suresh Menon,7.0,1.0,1,0.56
thriller,Devender Chaudhary,1.0,0.0,1,0.02
romance,Freddy Daruwala,6.0,1.0,1,0.56
action,Freddy Daruwala,6.0,1.0,1,0.56
thriller,Freddy Daruwala,6.0,1.0,1,0.57
drama,Nishant Balgovind,1.0,0.0,1,0.0
action,Nishant Balgovind,1.0,0.0,1,0.01
thriller,Nishant Balgovind,1.0,0.0,1,0.02
drama,Puja Bose,1.0,0.0,1,0.0
action,Puja Bose,1.0,0.0,1,0.01
thriller,Puja Bose,1.0,0.0,1,0.02
drama,Divya Jagdale,2.0,0.0,1,0.0
action,Divya Jagdale,2.0,0.0,1,0.01
drama,Priyanka Bose,2.0,0.0,1,0.0
action,Priyanka Bose,2.0,0.0,1,0.01
romance,Pallavi Sharda,2.0,0.0,1,0.01
comedy,Pallavi Sharda,2.0,0.0,1,0.01
drama,Aadil Abedi,1.0,0.0,1,0.0
comedy,Aadil Abedi,1.0,0.0,1,0.01
drama,Catherine Fallows,1.0,0.0,1,0.0
comedy,Catherine Fallows,1.0,0.0,1,0.01
drama,Kiran Gadalay,1.0,0.0,1,0.0
comedy,Kiran Gadalay,1.0,0.0,1,0.01
drama,Raghuvardhan Garlapati,1.0,0.0,1,0.0
comedy,Raghuvardhan Garlapati,1.0,0.0,1,0.01
romance,Saahil Prem,6.0,1.0,1,0.56
drama,Saahil Prem,1.0,0.0,1,0.0
musical,Saahil Prem,1.0,0.0,1,0.02
thriller,Saahil Prem,6.0,1.0,1,0.57
horror,Saahil Prem,6.0,1.0,1,0.61
drama,Nivedita Bhattacharya,1.0,0.0,1,0.0
mystery,Nivedita Bhattacharya,1.0,0.0,1,0.05
thriller,Nivedita Bhattacharya,1.0,0.0,1,0.02
drama,Devyani,1.0,0.0,1,0.0
mystery,Devyani,1.0,0.0,1,0.05
thriller,Devyani,1.0,0.0,1,0.02
drama,Neha Iyyer,1.0,0.0,1,0.0
mystery,Neha Iyyer,1.0,0.0,1,0.05
thriller,Neha Iyyer,1.0,0.0,1,0.02
comedy,Shradha Das,1.0,0.0,1,0.01
thriller,Shradha Das,2.0,0.0,1,0.02
comedy,Atul Mathur,1.0,0.0,1,0.01
romance,Farida Dadi,1.0,0.0,1,0.01
romance,Raja Duggal,1.0,0.0,1,0.01
thriller,Rohit Bakshi,1.0,0.0,1,0.02
thriller,Vishal Bhosle,1.0,0.0,1,0.02
drama,Kirti Kulhari,1.0,0.0,1,0.0
thriller,Kirti Kulhari,1.0,0.0,1,0.02
horror,Kirti Kulhari,1.0,0.0,1,0.06
drama,Ashwin Mushran,1.0,0.0,1,0.0
thriller,Ashwin Mushran,1.0,0.0,1,0.02
horror,Ashwin Mushran,1.0,0.0,1,0.06
drama,Ferzad Jehani,2.0,0.0,1,0.0
romance,Naveen Kasturia,1.0,0.0,1,0.01
comedy,Naveen Kasturia,1.0,0.0,1,0.01
romance,Mayank Tewari,1.0,0.0,1,0.01
comedy,Mayank Tewari,1.0,0.0,1,0.01
romance,Karan Mirchandani,1.0,0.0,1,0.01
comedy,Karan Mirchandani,1.0,0.0,1,0.01
horror,Aparna Bajpai,1.5,0.0,2,0.11
horror,Karanvir Bohra,1.0,0.0,1,0.06
horror,Joe Debroy,1.0,0.0,1,0.06
horror,Veena Malik,1.0,0.0,1,0.06
drama,Taran Bajaj,1.0,0.0,1,0.0
adventure,Amitosh Nagpal,1.0,0.0,1,0.03
drama,Amitosh Nagpal,1.0,0.0,1,0.0
action,Amitosh Nagpal,1.0,0.0,1,0.01
drama,Anupam Maanav,1.0,0.0,1,0.0
drama,Saranya Mohan,1.0,0.0,1,0.0
drama,Nishan,1.2,0.0,5,0.02
comedy,Manish Paul,2.0,0.0,1,0.01
thriller,Manish Paul,2.0,0.0,1,0.02
comedy,Dean Alexandrou,2.0,0.0,1,0.01
thriller,Dean Alexandrou,2.0,0.0,1,0.02
comedy,Elli Avram,2.0,0.0,1,0.01
thriller,Elli Avram,2.0,0.0,1,0.02
comedy,Varun Badola,2.0,0.0,1,0.01
thriller,Varun Badola,2.0,0.0,1,0.02
adventure,Jigna Bhardwaj,2.0,0.0,1,0.03
fantasy,Jigna Bhardwaj,2.0,0.0,1,0.06
animation,Jigna Bhardwaj,2.0,0.0,1,0.15
adventure,Chutki,2.0,0.0,1,0.03
fantasy,Chutki,2.0,0.0,1,0.06
animation,Chutki,2.0,0.0,1,0.15
adventure,Kaustav Ghosh,2.0,0.0,1,0.03
fantasy,Kaustav Ghosh,2.0,0.0,1,0.06
animation,Kaustav Ghosh,2.0,0.0,1,0.15
adventure,Rajesh Kava,2.0,0.0,1,0.03
fantasy,Rajesh Kava,2.0,0.0,1,0.06
animation,Rajesh Kava,2.0,0.0,1,0.15
romance,Kapil Dubey,5.0,0.0,1,0.01
drama,Kapil Dubey,5.0,0.0,1,0.0
comedy,Kapil Dubey,5.0,0.0,1,0.01
drama,Arbaz Kadwani,2.0,0.0,1,0.0
comedy,Arbaz Kadwani,2.0,0.0,1,0.01
drama,Taaha Shah,2.0,0.0,1,0.0
comedy,Taaha Shah,2.0,0.0,1,0.01
drama,Doorva Tripathi,2.0,0.0,1,0.0
comedy,Doorva Tripathi,2.0,0.0,1,0.01
sci-fi,Hussain Kuwajerwala,1.0,0.0,1,0.15
sci-fi,Rio Kapadia,1.0,0.0,1,0.15
drama,Vishakha Singh,2.0,0.0,1,0.0
comedy,Vishakha Singh,2.0,0.0,1,0.01
thriller,Vishakha Singh,2.0,0.0,1,0.02
drama,Rashi Khanna,4.0,0.0,1,0.0
