name,year,Hit,Flop,HitPercentage
Dharmendra,2014-01-01,0,0,0.0
Mohammed Zeeshan Ayyub,2014-01-01,0,1,0.0
Ranvir Shorey,2014-01-01,0,1,0.0
Genelia D'Souza,2014-01-01,1,0,1.0
Isha Koppikar,2014-01-01,0,0,0.0
Soha Ali Khan,2014-01-01,0,2,0.0
Johnny Lever,2014-01-01,0,1,0.0
Ayesha Takia,2014-01-01,0,0,0.0
Tia Bajpai,2014-01-01,0,1,0.0
Nasser,2014-01-01,0,0,0.0
Saurabh Shukla,2014-01-01,0,0,0.0
Konkona Sen Sharma,2014-01-01,0,0,0.0
Ameesha Patel,2014-01-01,0,0,0.0
Zayed Khan,2014-01-01,0,0,0.0
Neha Dhupia,2014-01-01,0,1,0.0
Irrfan Khan,2014-01-01,1,1,0.5
Revathy,2014-01-01,1,0,1.0
Girish Karnad,2014-01-01,0,0,0.0
Fardeen Khan,2014-01-01,0,0,0.0
Mahesh Manjrekar,2014-01-01,0,0,0.0
Shakti Kapoor,2014-01-01,0,1,0.0
Shiney Ahuja,2014-01-01,0,0,0.0
Lillete Dubey,2014-01-01,0,1,0.0
Shreyas Talpade,2014-01-01,0,0,0.0
Minissha Lamba,2014-01-01,0,0,0.0
Jimmy Shergill,2014-01-01,0,2,0.0
Manisha Koirala,2014-01-01,0,0,0.0
Atul Kulkarni,2014-01-01,0,0,0.0
Amrita Arora,2014-01-01,0,0,0.0
Neil Nitin Mukesh,2014-01-01,0,0,0.0
Rajat Kapoor,2014-01-01,0,0,0.0
Aftab Shivdasani,2014-01-01,0,0,0.0
Ashmit Patel,2014-01-01,0,0,0.0
Dimple Kapadia,2014-01-01,0,2,0.0
Urmila Matondkar,2014-01-01,0,0,0.0
Danny Denzongpa,2014-01-01,1,0,1.0
Ahsaas Channa,2014-01-01,0,0,0.0
Prem Chopra,2014-01-01,0,0,0.0
Sushant Singh,2014-01-01,0,1,0.0
Rahul Dev,2014-01-01,0,0,0.0
Kay Kay Menon,2014-01-01,0,1,0.0
Darshan Jariwala,2014-01-01,0,0,0.0
Antara Mali,2014-01-01,0,0,0.0
Jackie Shroff,2014-01-01,0,0,0.0
Vrajesh Hirjee,2014-01-01,0,0,0.0
Vicky Ahuja,2014-01-01,0,0,0.0
Sandhya Mridul,2014-01-01,1,0,1.0
Arbaaz Khan,2014-01-01,0,0,0.0
Prachi Desai,2014-01-01,0,0,0.0
Ali Zafar,2014-01-01,0,2,0.0
Udita Goswami,2014-01-01,0,0,0.0
Rana Jung Bahadur,2014-01-01,0,0,0.0
Abhay Deol,2014-01-01,0,1,0.0
Neetu Chandra,2014-01-01,0,0,0.0
Sanjay Mishra,2014-01-01,0,3,0.0
Priyanshu Chatterjee,2014-01-01,0,1,0.0
Raveena Tandon,2014-01-01,0,0,0.0
Alok Nath,2014-01-01,0,0,0.0
Mahie Gill,2014-01-01,0,1,0.0
Sharat Saxena,2014-01-01,0,0,0.0
Mithun Chakraborty,2014-01-01,0,1,0.0
Bobby Deol,2014-01-01,0,0,0.0
Tinnu Anand,2014-01-01,0,0,0.0
Manjari Phadnis,2014-01-01,0,0,0.0
Kunal Kapoor,2014-01-01,0,0,0.0
Ayub Khan,2014-01-01,0,0,0.0
Kashmira Shah,2014-01-01,0,0,0.0
Deepak Dobriyal,2014-01-01,0,1,0.0
Rajpal Yadav,2014-01-01,0,1,0.0
Divya Dutta,2014-01-01,0,0,0.0
Rajat Bedi,2014-01-01,0,0,0.0
Rahul Bose,2014-01-01,0,0,0.0
Parvin Dabas,2014-01-01,1,1,0.5
Asrani,2014-01-01,0,1,0.0
Raghuvir Yadav,2014-01-01,0,1,0.0
Avtar Gill,2014-01-01,0,0,0.0
Aashish Chaudhary,2014-01-01,0,0,0.0
Laxmikant Berde,2014-01-01,0,0,0.0
Nandita Das,2014-01-01,0,0,0.0
Mukesh Tiwari,2014-01-01,0,1,0.0
Mahima Chaudhry,2014-01-01,0,0,0.0
Shahana Goswami,2014-01-01,0,0,0.0
Tara Sharma,2014-01-01,0,0,0.0
Smita Jaykar,2014-01-01,0,1,0.0
Gulshan Grover,2014-01-01,0,2,0.0
Vidya Malvade,2014-01-01,0,0,0.0
Yashpal Sharma,2014-01-01,0,1,0.0
Manoj Bajpayee,2014-01-01,0,0,0.0
Ashutosh Rana,2014-01-01,1,0,1.0
Ravi Kishan,2014-01-01,0,1,0.0
Nafisa Ali,2014-01-01,0,1,0.0
Arunoday Singh,2014-01-01,0,1,0.0
Omkar Das Manikpuri,2014-01-01,0,1,0.0
Himanshu Malik,2014-01-01,0,0,0.0
Mimoh Chakraborty,2014-01-01,0,0,0.0
Nushrat Bharucha,2014-01-01,0,1,0.0
Sarika,2014-01-01,0,0,0.0
Hema Malini,2014-01-01,0,0,0.0
Krishna Bhatt,2014-01-01,0,0,0.0
Dino Morea,2014-01-01,0,0,0.0
Tanushree Dutta,2014-01-01,0,0,0.0
Zakir Hussain,2014-01-01,0,3,0.0
Asif Basra,2014-01-01,0,3,0.0
Sachin Khedekar,2014-01-01,0,0,0.0
Celina Jaitly,2014-01-01,0,0,0.0
Raima Sen,2014-01-01,0,0,0.0
Gul Panag,2014-01-01,0,0,0.0
Rakesh Bedi,2014-01-01,0,0,0.0
Rati Agnihotri,2014-01-01,0,4,0.0
Ali Fazal,2014-01-01,0,2,0.0
Aarti Chhabria,2014-01-01,0,0,0.0
Satish Kaushik,2014-01-01,0,2,0.0
Seema Biswas,2014-01-01,0,2,0.0
Sanjay Suri,2014-01-01,0,0,0.0
Arun Bakshi,2014-01-01,0,1,0.0
Arya Babbar,2014-01-01,0,0,0.0
Namrata Shirodkar,2014-01-01,0,0,0.0
Dipannita Sharma,2014-01-01,0,1,0.0
Manu Rishi Chadha,2014-01-01,0,2,0.0
Sharad S. Kapoor,2014-01-01,0,0,0.0
Farida Jalal,2014-01-01,0,0,0.0
Mugdha Godse,2014-01-01,0,0,0.0
Riya Sen,2014-01-01,0,0,0.0
Bhoomika Chawla,2014-01-01,0,0,0.0
Tulip Joshi,2014-01-01,0,0,0.0
Vijay Raaz,2014-01-01,0,1,0.0
Hrishitaa Bhatt,2014-01-01,0,0,0.0
Dinesh Hingoo,2014-01-01,0,0,0.0
Sadashiv Amrapurkar,2014-01-01,0,0,0.0
Mohnish Bahl,2014-01-01,0,0,0.0
Farooq Shaikh,2014-01-01,0,2,0.0
Vikram Gokhale,2014-01-01,0,0,0.0
Govind Namdeo,2014-01-01,0,0,0.0
Kurush Deboo,2014-01-01,0,0,0.0
Sahil Khan,2014-01-01,0,0,0.0
Yash Tonk,2014-01-01,0,0,0.0
Ishrat Ali,2014-01-01,0,0,0.0
Milind Gunaji,2014-01-01,0,0,0.0
Sudesh Berry,2014-01-01,0,0,0.0
Rajit Kapoor,2014-01-01,0,1,0.0
Nassar Abdulla,2014-01-01,0,0,0.0
Snehal Dabi,2014-01-01,0,0,0.0
Sandali Sinha,2014-01-01,0,0,0.0
Kader Khan,2014-01-01,0,0,0.0
Rajeev Khandelwal,2014-01-01,0,0,0.0
Anupama Verma,2014-01-01,0,0,0.0
Anang Desai,2014-01-01,0,0,0.0
Himesh Reshammiya,2014-01-01,0,1,0.0
Bharati Achrekar,2014-01-01,0,0,0.0
Ashish Vidyarthi,2014-01-01,0,0,0.0
Purab Kohli,2014-01-01,0,0,0.0
Ila Arun,2014-01-01,0,0,0.0
Ram Kapoor,2014-01-01,0,3,0.0
Manoj Joshi,2014-01-01,0,1,0.0
Preeti Jhangiani,2014-01-01,0,0,0.0
Jacky Bhagnani,2014-01-01,0,1,0.0
Anuj Sawhney,2014-01-01,0,0,0.0
Neha Sharma,2014-01-01,0,1,0.0
Neena Gupta,2014-01-01,0,0,0.0
Gajendra Chouhan,2014-01-01,0,1,0.0
Perizaad Zorabian,2014-01-01,0,0,0.0
Aryan Vaid,2014-01-01,0,2,0.0
Prateik,2014-01-01,0,0,0.0
Sayaji Shinde,2014-01-01,0,0,0.0
Anita Hassandani,2014-01-01,0,0,0.0
Pooja Batra,2014-01-01,0,0,0.0
Vatsal Seth,2014-01-01,0,0,0.0
Suman Ranganathan,2014-01-01,0,0,0.0
Javed Jaffrey,2014-01-01,0,0,0.0
Mukesh Bhatt,2014-01-01,0,0,0.0
Arjan Bajwa,2014-01-01,0,0,0.0
Kabir Bedi,2014-01-01,0,0,0.0
Mukul Dev,2014-01-01,0,1,0.0
Shawar Ali,2014-01-01,0,0,0.0
Ayesha Jhulka,2014-01-01,0,0,0.0
Rajesh Khanna,2014-01-01,0,1,0.0
Birbal,2014-01-01,0,0,0.0
Sayali Bhagat,2014-01-01,0,0,0.0
Kiran Kumar,2014-01-01,0,0,0.0
Chunky Pandey,2014-01-01,0,0,0.0
Mandira Bedi,2014-01-01,0,1,0.0
Makrand Deshpande,2014-01-01,0,1,0.0
Aditya Srivastava,2014-01-01,0,0,0.0
Nauheed Cyrusi,2014-01-01,0,0,0.0
Abhay Bhargav,2014-01-01,0,0,0.0
Prashant Narayanan,2014-01-01,0,0,0.0
Puru Rajkumar,2014-01-01,0,0,0.0
Rohini Hattangadi,2014-01-01,0,1,0.0
Mukesh Ahuja,2014-01-01,0,0,0.0
Nagesh Bhonsle,2014-01-01,0,0,0.0
Shweta Bhardwaj,2014-01-01,0,0,0.0
Vikas Anand,2014-01-01,0,0,0.0
Akhilendra Mishra,2014-01-01,0,0,0.0
Rituparna Sengupta,2014-01-01,0,0,0.0
Hazel Croney,2014-01-01,0,1,0.0
Harman Baweja,2014-01-01,0,1,0.0
Sudha Chandran,2014-01-01,0,0,0.0
Shabana Azmi,2014-01-01,0,0,0.0
Benjamin Gilani,2014-01-01,0,0,0.0
Dev Anand,2014-01-01,0,0,0.0
Tanvi Azmi,2014-01-01,0,1,0.0
Adi Irani,2014-01-01,0,0,0.0
Achint Kaur,2014-01-01,0,0,0.0
Yuvika Chaudhry,2014-01-01,0,0,0.0
Pankaj Berry,2014-01-01,0,0,0.0
Varun Dhawan,2014-01-01,2,0,1.0
Nargis Fakhri,2014-01-01,0,0,0.0
